試合ID,フレーム番号,ホームアウェイF,システムターゲットID,背番号,座標X,座標Y,時速
0001,3234,1,10011,11,3.3582,12.2295,0.346
0001,3234,2,20011,11,-8.639,21.44,0.242
0001,3238,0,0,0,-5.4356,9.4927,0.495
0001,3238,1,10001,1,-31.9435,1.9888,0.394
0001,3238,2,20001,1,36.1754,3.1215,0.0
0001,3238,1,10002,2,-14.5447,-3.2665,0.172
0001,3238,2,20002,2,13.7835,3.7106,0.284
0001,3238,1,10003,3,-14.9207,14.5084,0.38
0001,3238,2,20003,3,15.8471,23.9547,0.227
0001,3238,1,10004,4,-16.7636,-15.8453,0.334
0001,3238,2,20004,4,16.251,-12.9667,0.205
0001,3238,1,10005,5,-14.3795,23.887,0.015
0001,3238,2,20005,5,9.9671,13.8703,0.213
0001,3238,1,10006,6,-15.2481,5.616,0.305
0001,3238,2,20006,6,0.7029,5.7777,0.267
0001,3238,1,10007,7,-2.6173,-0.5049,0.323
0001,3238,2,20007,7,0.9475,30.8382,0.012
0001,3238,1,10008,8,-8.8835,16.1536,0.298
0001,3238,2,20008,8,-2.7392,-6.5379,0.015
0001,3238,1,10009,9,0.5684,-14.2907,0.271
0001,3238,2,20009,9,-13.7486,31.0619,0.397
0001,3238,1,10010,10,-6.4322,24.5458,0.273
0001,3238,2,20010,10,-5.845,10.3351,0.138
0001,3238,1,10011,11,0.4895,11.876,0.444
0001,3238,2,20011,11,-11.1412,19.5977,0.399
0001,3242,0,0,0,-6.4336,10.8136,1.291
0001,3242,1,10001,1,-33.7875,2.0233,0.301
0001,3242,2,20001,1,36.1754,3.1215,0.0
0001,3242,1,10002,2,-16.3292,-3.3201,0.26
0001,3242,2,20002,2,13.8913,3.3982,0.127
0001,3242,1,10003,3,-17.6304,14.4615,0.407
0001,3242,2,20003,3,13.3686,24.4961,0.227
0001,3242,1,10004,4,-18.6921,-15.5201,0.2
0001,3242,2,20004,4,13.7809,-13.1425,0.265
0001,3242,1,10005,5,-16.5664,23.5846,0.296
0001,3242,2,20005,5,8.8778,13.7794,0.013
0001,3242,1,10006,6,-17.0745,5.7011,0.219
0001,3242,2,20006,6,-1.3259,5.9559,0.211
0001,3242,1,10007,7,-4.7256,-1.3755,0.219
0001,3242,2,20007,7,-1.1807,30.7084,0.208
0001,3242,1,10008,8,-10.3858,14.3572,0.221
0001,3242,2,20008,8,-4.333,-7.1532,0.251
0001,3242,1,10009,9,-1.0658,-15.2932,0.194
0001,3242,2,20009,9,-16.3855,30.4971,0.414
0001,3242,1,10010,10,-8.0825,25.0248,0.068
0001,3242,2,20010,10,-6.4977,10.1068,0.093
0001,3242,1,10011,11,-3.6848,12.0832,0.439
0001,3242,2,20011,11,-13.5747,18.4788,0.324
0001,3253,0,0,0,0.9794,28.0778,1.239
0001,3253,1,10001,1,-34.7679,1.6747,0.204
0001,3253,2,20001,1,34.8846,5.8344,0.001
0001,3253,1,10002,2,-16.2454,-0.4957,0.072
0001,3253,2,20002,2,16.2267,3.3149,0.012
0001,3253,1,10003,3,-16.7591,19.1844,0.212
0001,3253,2,20003,3,12.8075,26.0016,0.001
0001,3253,1,10004,4,-16.4441,-14.1829,0.158
0001,3253,2,20004,4,13.3501,-13.125,0.0
0001,3253,1,10005,5,-16.4682,26.7157,0.12
0001,3253,2,20005,5,6.6107,17.001,0.011
0001,3253,1,10006,6,-15.4394,10.2531,0.064
0001,3253,2,20006,6,-0.0215,8.0155,0.1
0001,3253,1,10007,7,-5.4203,1.3018,0.175
0001,3253,2,20007,7,0.3592,28.5587,0.0
0001,3253,1,10008,8,-10.044,17.8993,0.164
0001,3253,2,20008,8,-4.336,-2.4519,0.294
0001,3253,1,10009,9,-1.7544,-12.9077,0.18
0001,3253,2,20009,9,-15.27,32.8561,0.202
0001,3253,1,10010,10,-4.5118,29.1716,0.283
0001,3253,2,20010,10,-13.5038,10.5377,0.156
0001,3253,1,10011,11,-5.1425,11.7316,0.0
0001,3253,2,20011,11,-17.196,21.2811,0.423
0001,3262,0,0,0,6.212,15.2754,0.875
0001,3262,1,10001,1,-30.9935,4.2931,0.091
0001,3262,2,20001,1,34.6333,5.2932,0.239
0001,3262,1,10002,2,-13.7057,-0.4011,0.172
0001,3262,2,20002,2,17.5823,5.5043,0.007
0001,3262,1,10003,3,-13.7207,19.2083,0.222
0001,3262,2,20003,3,15.7559,23.8214,0.073
0001,3262,1,10004,4,-13.0029,-13.4669,0.159
0001,3262,2,20004,4,13.3501,-13.125,0.0
0001,3262,1,10005,5,-14.1497,27.196,0.095
0001,3262,2,20005,5,6.8033,15.8462,0.0
0001,3262,1,10006,6,-13.3396,9.7833,0.141
0001,3262,2,20006,6,-0.491,7.6049,0.135
0001,3262,1,10007,7,-4.5144,2.8748,0.105
0001,3262,2,20007,7,1.561,28.4947,0.001
0001,3262,1,10008,8,-7.7164,18.4006,0.158
0001,3262,2,20008,8,-1.1143,-2.6302,0.096
0001,3262,1,10009,9,0.2709,-11.3918,0.163
0001,3262,2,20009,9,-13.288,32.8701,0.298
0001,3262,1,10010,10,-1.7925,28.8911,0.17
0001,3262,2,20010,10,-10.3751,9.8316,0.329
0001,3262,1,10011,11,-0.6805,15.1585,0.444
0001,3262,2,20011,11,-13.3374,22.5085,0.454
0001,3270,0,0,0,0.7223,-1.3778,0.171
0001,3270,1,10001,1,-27.7534,2.6519,0.263
0001,3270,2,20001,1,34.4877,4.9323,0.0
0001,3270,1,10002,2,-13.3437,-4.302,0.244
0001,3270,2,20002,2,17.0165,1.6087,0.303
0001,3270,1,10003,3,-12.8652,15.7223,0.431
0001,3270,2,20003,3,16.5055,24.3309,0.059
0001,3270,1,10004,4,-12.9803,-17.3439,0.215
0001,3270,2,20004,4,16.1741,-12.3039,0.031
0001,3270,1,10005,5,-13.1253,24.1071,0.19
0001,3270,2,20005,5,6.413,16.7706,0.165
0001,3270,1,10006,6,-12.5899,6.1057,0.088
0001,3270,2,20006,6,0.8573,5.8678,0.224
0001,3270,1,10007,7,0.2322,-0.7465,0.335
0001,3270,2,20007,7,0.9954,28.4572,0.017
0001,3270,1,10008,8,-6.8554,16.5328,0.167
0001,3270,2,20008,8,0.6678,-1.7589,0.01
0001,3270,1,10009,9,0.0802,-13.686,0.11
0001,3270,2,20009,9,-11.2373,31.9331,0.304
0001,3270,1,10010,10,-2.1365,27.5317,0.148
0001,3270,2,20010,10,-8.6386,10.034,0.083
0001,3270,1,10011,11,1.0561,15.871,0.003
0001,3270,2,20011,11,-10.7788,18.522,0.372
0001,3276,0,0,0,-1.8764,-1.4504,0.364
0001,3276,1,10001,1,-26.2217,0.2651,0.096
0001,3276,2,20001,1,34.4875,4.9321,0.0
0001,3276,1,10002,2,-13.8613,-6.5836,0.047
0001,3276,2,20002,2,15.7084,-1.1315,0.167
0001,3276,1,10003,3,-12.654,13.9823,0.012
0001,3276,2,20003,3,16.3322,22.1705,0.22
0001,3276,1,10004,4,-13.155,-18.2422,0.001
0001,3276,2,20004,4,14.2909,-12.8598,0.254
0001,3276,1,10005,5,-12.6885,23.1898,0.013
0001,3276,2,20005,5,6.5489,13.0473,0.252
0001,3276,1,10006,6,-12.8576,3.9065,0.098
0001,3276,2,20006,6,2.8699,3.4641,0.042
0001,3276,1,10007,7,0.5814,-0.8711,0.0
0001,3276,2,20007,7,0.933,27.502,0.16
0001,3276,1,10008,8,-6.9136,15.3102,0.136
0001,3276,2,20008,8,-1.2128,-1.4767,0.317
0001,3276,1,10009,9,0.5063,-13.8903,0.104
0001,3276,2,20009,9,-9.4906,29.4246,0.248
0001,3276,1,10010,10,-2.7568,26.7743,0.127
0001,3276,2,20010,10,-7.5964,7.9663,0.11
0001,3276,1,10011,11,0.8819,15.2889,0.169
0001,3276,2,20011,11,-9.0459,15.1534,0.074
0001,3283,0,0,0,2.0823,7.3291,0.064
0001,3283,1,10001,1,-26.7955,0.7943,0.093
0001,3283,2,20001,1,34.822,3.9927,0.015
0001,3283,1,10002,2,-13.5505,-7.1302,0.1
0001,3283,2,20002,2,15.3014,-0.9613,0.064
0001,3283,1,10003,3,-12.9726,12.7255,0.008
0001,3283,2,20003,3,15.9331,20.5382,0.018
0001,3283,1,10004,4,-13.3282,-19.3244,0.052
0001,3283,2,20004,4,13.5776,-13.5741,0.033
0001,3283,1,10005,5,-13.315,22.1298,0.001
0001,3283,2,20005,5,6.6081,12.9244,0.004
0001,3283,1,10006,6,-13.328,3.163,0.001
0001,3283,2,20006,6,2.7496,7.0219,0.053
0001,3283,1,10007,7,-1.7104,-2.6095,0.128
0001,3283,2,20007,7,1.8085,27.6933,0.029
0001,3283,1,10008,8,-6.6596,13.043,0.083
0001,3283,2,20008,8,-4.0414,-2.8736,0.194
0001,3283,1,10009,9,-0.5012,-15.7546,0.173
0001,3283,2,20009,9,-12.707,30.8818,0.215
0001,3283,1,10010,10,-4.3244,25.6482,0.01
0001,3283,2,20010,10,-8.1823,7.6964,0.064
0001,3283,1,10011,11,1.9602,12.0187,0.084
0001,3283,2,20011,11,-11.9877,18.116,0.284
0001,3287,0,0,0,-6.5298,7.0517,0.185
0001,3287,1,10001,1,-26.9991,1.6224,0.222
0001,3287,2,20001,1,34.8314,3.9719,0.0
0001,3287,1,10002,2,-12.8705,-6.497,0.025
0001,3287,2,20002,2,14.6495,-0.3323,0.235
0001,3287,1,10003,3,-13.4783,12.7902,0.243
0001,3287,2,20003,3,14.5406,20.4468,0.215
0001,3287,1,10004,4,-13.2493,-19.2943,0.001
0001,3287,2,20004,4,12.4244,-13.158,0.244
0001,3287,1,10005,5,-14.3858,22.2353,0.271
0001,3287,2,20005,5,7.6163,12.589,0.229
0001,3287,1,10006,6,-14.6319,3.7236,0.297
0001,3287,2,20006,6,2.0435,7.0668,0.085
0001,3287,1,10007,7,-2.9836,-2.8435,0.267
0001,3287,2,20007,7,2.3061,28.1028,0.019
0001,3287,1,10008,8,-7.7364,12.5863,0.269
0001,3287,2,20008,8,-6.3575,-3.5627,0.232
0001,3287,1,10009,9,-1.0216,-16.598,0.17
0001,3287,2,20009,9,-12.8784,31.019,0.089
0001,3287,1,10010,10,-4.7227,25.5715,0.153
0001,3287,2,20010,10,-6.7541,7.3645,0.011
0001,3287,1,10011,11,0.6925,10.7432,0.174
0001,3287,2,20011,11,-11.9038,18.5951,0.161
0001,3295,0,0,0,11.6844,0.4013,0.185
0001,3295,1,10001,1,-28.2778,2.056,0.185
0001,3295,2,20001,1,32.824,2.0055,0.383
0001,3295,1,10002,2,-13.7899,-6.8838,0.221
0001,3295,2,20002,2,12.0157,0.5974,0.004
0001,3295,1,10003,3,-14.7725,12.6798,0.217
0001,3295,2,20003,3,14.2633,22.2415,0.23
0001,3295,1,10004,4,-14.6647,-19.0613,0.084
0001,3295,2,20004,4,11.6051,-13.7659,0.266
0001,3295,1,10005,5,-14.8467,22.0952,0.036
0001,3295,2,20005,5,8.0508,13.1636,0.014
0001,3295,1,10006,6,-16.5361,4.4036,0.141
0001,3295,2,20006,6,1.3776,4.7102,0.309
0001,3295,1,10007,7,-2.0083,-4.8285,0.203
0001,3295,2,20007,7,3.0638,27.3214,0.147
0001,3295,1,10008,8,-8.8422,13.0372,0.009
0001,3295,2,20008,8,-3.7315,-4.8562,0.322
0001,3295,1,10009,9,-1.097,-17.8345,0.193
0001,3295,2,20009,9,-11.021,29.271,0.138
0001,3295,1,10010,10,-5.2279,25.0028,0.163
0001,3295,2,20010,10,-6.2582,6.1318,0.012
0001,3295,1,10011,11,1.9085,6.9636,0.411
0001,3295,2,20011,11,-10.1596,18.9411,0.34
0001,3304,0,0,0,-6.8212,-0.2715,1.455
0001,3304,1,10001,1,-30.607,1.5629,0.338
0001,3304,2,20001,1,32.2644,1.7294,0.0
0001,3304,1,10002,2,-15.5843,-7.9821,0.145
0001,3304,2,20002,2,11.2286,1.7309,0.03
0001,3304,1,10003,3,-15.8078,9.4689,0.107
0001,3304,2,20003,3,13.0638,20.3042,0.212
0001,3304,1,10004,4,-16.7716,-18.7069,0.255
0001,3304,2,20004,4,11.807,-16.9886,0.04
0001,3304,1,10005,5,-13.302,22.3781,0.005
0001,3304,2,20005,5,7.5945,11.7411,0.074
0001,3304,1,10006,6,-15.3233,2.8099,0.077
0001,3304,2,20006,6,0.7284,3.2271,0.228
0001,3304,1,10007,7,-2.9997,-5.7911,0.017
0001,3304,2,20007,7,2.4924,25.7143,0.23
0001,3304,1,10008,8,-12.8215,9.4249,0.346
0001,3304,2,20008,8,-3.5959,-5.859,0.018
0001,3304,1,10009,9,-0.9383,-18.6933,0.18
0001,3304,2,20009,9,-13.8081,28.7648,0.142
0001,3304,1,10010,10,-5.6719,23.706,0.069
0001,3304,2,20010,10,-6.7625,0.5585,0.348
0001,3304,1,10011,11,2.4144,5.2485,0.234
0001,3304,2,20011,11,-8.9141,16.2186,0.113
0001,3310,0,0,0,-9.1727,-0.0343,1.108
0001,3310,1,10001,1,-34.9598,0.5454,0.352
0001,3310,2,20001,1,32.2643,1.7294,0.0
0001,3310,1,10002,2,-19.2035,-8.9159,0.057
0001,3310,2,20002,2,10.6962,3.1842,0.179
0001,3310,1,10003,3,-16.7778,8.309,0.139
0001,3310,2,20003,3,9.3582,19.8325,0.25
0001,3310,1,10004,4,-19.6721,-18.5835,0.116
0001,3310,2,20004,4,11.4014,-17.038,0.166
0001,3310,1,10005,5,-14.7865,20.4351,0.099
0001,3310,2,20005,5,7.1592,10.3641,0.158
0001,3310,1,10006,6,-16.531,-0.0753,0.076
0001,3310,2,20006,6,-0.4793,2.2601,0.259
0001,3310,1,10007,7,-5.0429,-6.16,0.186
0001,3310,2,20007,7,0.2375,22.951,0.203
0001,3310,1,10008,8,-15.0053,5.6725,0.343
0001,3310,2,20008,8,-4.7055,-5.6528,0.008
0001,3310,1,10009,9,-3.0063,-19.2386,0.228
0001,3310,2,20009,9,-14.0476,28.7077,0.001
0001,3310,1,10010,10,-7.8023,23.1217,0.203
0001,3310,2,20010,10,-9.0949,-0.6628,0.144
0001,3310,1,10011,11,0.0042,3.7785,0.329
0001,3310,2,20011,11,-10.0327,16.2287,0.277
0001,3318,0,0,0,-10.5071,15.4821,0.592
0001,3318,1,10001,1,-38.1377,1.4771,0.073
0001,3318,2,20001,1,32.2643,1.7294,0.0
0001,3318,1,10002,2,-20.2397,-5.0227,0.383
0001,3318,2,20002,2,10.2477,2.6199,0.016
0001,3318,1,10003,3,-18.4654,10.7503,0.328
0001,3318,2,20003,3,7.7358,21.569,0.169
0001,3318,1,10004,4,-20.4148,-15.6946,0.145
0001,3318,2,20004,4,11.1497,-17.0296,0.0
0001,3318,1,10005,5,-17.2367,21.5308,0.31
0001,3318,2,20005,5,2.8312,11.0698,0.274
0001,3318,1,10006,6,-18.4792,3.1787,0.276
0001,3318,2,20006,6,-4.9943,1.6421,0.308
0001,3318,1,10007,7,-7.0883,-5.4716,0.18
0001,3318,2,20007,7,-2.4735,24.8509,0.079
0001,3318,1,10008,8,-15.2736,8.9998,0.308
0001,3318,2,20008,8,-9.0957,-6.0977,0.332
0001,3318,1,10009,9,-5.1336,-18.8339,0.026
0001,3318,2,20009,9,-20.3945,28.2569,0.058
0001,3318,1,10010,10,-9.6596,19.7459,0.076
0001,3318,2,20010,10,-12.3739,1.5128,0.248
0001,3318,1,10011,11,-2.3856,4.5127,0.137
0001,3318,2,20011,11,-9.8322,15.5793,0.001
0001,3345,0,0,0,-45.5087,26.396,0.531
0001,3345,1,10001,1,-49.8776,6.512,0.0
0001,3345,2,20001,1,30.0811,5.0542,0.0
0001,3345,1,10002,2,-39.995,3.1619,0.397
0001,3345,2,20002,2,2.4818,8.6839,0.0
0001,3345,1,10003,3,-36.4216,9.0859,0.424
0001,3345,2,20003,3,-10.0676,26.9458,0.244
0001,3345,1,10004,4,-33.5177,-6.0323,0.316
0001,3345,2,20004,4,2.9075,-9.5712,0.0
0001,3345,1,10005,5,-33.1386,20.2469,0.321
0001,3345,2,20005,5,-18.8108,16.228,0.31
0001,3345,1,10006,6,-39.1409,5.699,0.296
0001,3345,2,20006,6,-24.2463,9.3581,0.076
0001,3345,1,10007,7,-27.0564,-1.4022,0.309
0001,3345,2,20007,7,-23.4436,21.9453,0.319
0001,3345,1,10008,8,-33.2632,11.3824,0.306
0001,3345,2,20008,8,-32.5747,-3.404,0.363
0001,3345,1,10009,9,-18.3988,-8.6782,0.16
0001,3345,2,20009,9,-44.8409,26.5808,0.428
0001,3345,1,10010,10,-25.3152,22.5452,0.245
0001,3345,2,20010,10,-35.938,6.2861,0.401
0001,3345,1,10011,11,-13.9493,6.5752,0.036
0001,3345,2,20011,11,-33.7474,14.7898,0.511
0001,3352,0,0,0,-45.305,21.4997,0.566
0001,3352,1,10001,1,-51.0055,5.7866,0.061
0001,3352,2,20001,1,30.0811,5.0543,0.0
0001,3352,1,10002,2,-46.3532,5.1314,0.379
0001,3352,2,20002,2,2.4818,8.6839,0.0
0001,3352,1,10003,3,-42.4356,8.359,0.22
0001,3352,2,20003,3,-11.9611,27.1049,0.148
0001,3352,1,10004,4,-39.6163,-4.6822,0.304
0001,3352,2,20004,4,2.9075,-9.5712,0.0
0001,3352,1,10005,5,-37.853,18.6402,0.332
0001,3352,2,20005,5,-23.8399,16.6562,0.234
0001,3352,1,10006,6,-42.9101,6.0492,0.08
0001,3352,2,20006,6,-27.7451,8.5143,0.232
0001,3352,1,10007,7,-32.4394,-0.2137,0.337
0001,3352,2,20007,7,-29.1048,21.9563,0.237
0001,3352,1,10008,8,-38.294,11.8517,0.136
0001,3352,2,20008,8,-38.2878,-2.6443,0.324
0001,3352,1,10009,9,-20.965,-7.2478,0.025
0001,3352,2,20009,9,-45.704,22.0984,0.501
0001,3352,1,10010,10,-28.077,22.7436,0.087
0001,3352,2,20010,10,-41.9564,6.611,0.326
0001,3352,1,10011,11,-17.5483,7.1175,0.177
0001,3352,2,20011,11,-40.1613,14.0722,0.395
0001,3461,0,0,0,-43.3446,-9.2339,0.0
0001,3461,1,10001,1,-43.72,-9.3191,0.001
0001,3461,2,20001,1,29.0282,4.9769,0.0
0001,3461,1,10002,2,-45.0784,-10.0206,0.071
0001,3461,2,20002,2,3.9074,-1.7541,0.0
0001,3461,1,10003,3,-44.3788,2.6652,0.429
0001,3461,2,20003,3,2.3256,20.906,0.0
0001,3461,1,10004,4,-41.7401,-21.512,0.039
0001,3461,2,20004,4,2.8283,-14.2758,0.0
0001,3461,1,10005,5,-39.3443,18.5779,0.034
0001,3461,2,20005,5,1.4848,4.2809,0.0
0001,3461,1,10006,6,-40.4207,-2.873,0.335
0001,3461,2,20006,6,-3.8836,2.9086,0.0
0001,3461,1,10007,7,-33.1124,-11.0194,0.132
0001,3461,2,20007,7,-6.212,18.918,0.0
0001,3461,1,10008,8,-37.3693,6.8159,0.356
0001,3461,2,20008,8,-4.2886,-19.3682,0.0
0001,3461,1,10009,9,-15.847,-19.6627,0.118
0001,3461,2,20009,9,-12.5819,15.1537,0.0
0001,3461,1,10010,10,-12.5845,18.2186,0.002
0001,3461,2,20010,10,-12.1669,-12.9223,0.0
0001,3461,1,10011,11,-16.4334,-2.7668,0.015
0001,3461,2,20011,11,-11.4175,2.392,0.0
0001,3474,0,0,0,-23.2072,-3.9264,1.116
0001,3474,1,10001,1,-45.3874,-1.7013,0.135
0001,3474,2,20001,1,29.0282,4.9769,0.0
0001,3474,1,10002,2,-44.1542,-9.5617,0.042
0001,3474,2,20002,2,0.2271,-3.9318,0.004
0001,3474,1,10003,3,-42.6807,3.259,0.203
0001,3474,2,20003,3,0.0607,18.601,0.03
0001,3474,1,10004,4,-39.7896,-19.6037,0.028
0001,3474,2,20004,4,0.518,-16.4316,0.011
0001,3474,1,10005,5,-36.1009,18.4488,0.123
0001,3474,2,20005,5,1.4848,4.2809,0.0
0001,3474,1,10006,6,-39.4173,-1.7872,0.013
0001,3474,2,20006,6,-3.1385,-1.148,0.162
0001,3474,1,10007,7,-32.3272,-9.8694,0.076
0001,3474,2,20007,7,-8.4721,19.3794,0.215
0001,3474,1,10008,8,-35.9321,8.3475,0.072
0001,3474,2,20008,8,-6.362,-19.9318,0.011
0001,3474,1,10009,9,-13.2837,-14.2582,0.024
0001,3474,2,20009,9,-17.4464,16.1584,0.268
0001,3474,1,10010,10,-8.7873,23.7634,0.245
0001,3474,2,20010,10,-13.7605,-13.8939,0.008
0001,3474,1,10011,11,-23.051,-4.6508,0.001
0001,3474,2,20011,11,-10.762,-2.2084,0.14
0001,3479,0,0,0,-19.9257,-4.7065,0.546
0001,3479,1,10001,1,-45.5172,-0.4675,0.017
0001,3479,2,20001,1,28.1254,4.8225,0.039
0001,3479,1,10002,2,-43.8721,-9.4457,0.036
0001,3479,2,20002,2,-0.3235,-4.2552,0.144
0001,3479,1,10003,3,-41.4951,3.7352,0.158
0001,3479,2,20003,3,-0.1691,19.8852,0.026
0001,3479,1,10004,4,-38.8817,-19.0748,0.143
0001,3479,2,20004,4,-0.2903,-18.5259,0.04
0001,3479,1,10005,5,-34.8315,18.4274,0.139
0001,3479,2,20005,5,1.4848,4.2809,0.0
0001,3479,1,10006,6,-38.6317,-1.4134,0.042
0001,3479,2,20006,6,-3.5854,-0.3719,0.084
0001,3479,1,10007,7,-31.4639,-9.4657,0.165
0001,3479,2,20007,7,-10.4084,20.4119,0.026
0001,3479,1,10008,8,-34.58,9.0363,0.155
0001,3479,2,20008,8,-6.3798,-19.935,0.0
0001,3479,1,10009,9,-12.1975,-12.2083,0.113
0001,3479,2,20009,9,-19.6046,13.2036,0.201
0001,3479,1,10010,10,-7.0578,25.6104,0.217
0001,3479,2,20010,10,-14.0468,-14.131,0.006
0001,3479,1,10011,11,-20.792,-4.6826,0.42
0001,3479,2,20011,11,-10.6945,-2.4639,0.003
0001,3485,0,0,0,-17.2457,-7.163,0.496
0001,3485,1,10001,1,-44.3159,-1.9094,0.02
0001,3485,2,20001,1,26.5189,4.5607,0.268
0001,3485,1,10002,2,-43.3911,-9.2114,0.017
0001,3485,2,20002,2,-0.8236,-6.9665,0.275
0001,3485,1,10003,3,-39.1665,4.3678,0.203
0001,3485,2,20003,3,-0.1364,17.698,0.24
0001,3485,1,10004,4,-36.5042,-18.0259,0.168
0001,3485,2,20004,4,-0.5366,-19.0947,0.008
0001,3485,1,10005,5,-32.2605,18.3768,0.149
0001,3485,2,20005,5,1.0896,4.0953,0.161
0001,3485,1,10006,6,-37.3497,-0.7894,0.113
0001,3485,2,20006,6,-2.4478,-2.9197,0.283
0001,3485,1,10007,7,-29.6547,-8.709,0.113
0001,3485,2,20007,7,-10.444,20.4289,0.0
0001,3485,1,10008,8,-32.5244,10.0866,0.166
0001,3485,2,20008,8,-7.0269,-20.4569,0.171
0001,3485,1,10009,9,-10.1958,-10.0849,0.169
0001,3485,2,20009,9,-17.2156,12.4549,0.156
0001,3485,1,10010,10,-4.2441,27.574,0.092
0001,3485,2,20010,10,-14.2004,-14.7376,0.073
0001,3485,1,10011,11,-17.5346,-6.6704,0.432
0001,3485,2,20011,11,-9.9027,-4.2821,0.061
0001,3490,0,0,0,-9.3916,-8.2608,0.392
0001,3490,1,10001,1,-42.4577,-0.5255,0.234
0001,3490,2,20001,1,26.0908,4.5001,0.003
0001,3490,1,10002,2,-42.1304,-8.9335,0.075
0001,3490,2,20002,2,-0.9763,-8.7194,0.183
0001,3490,1,10003,3,-36.9077,4.9073,0.233
0001,3490,2,20003,3,1.3131,16.7516,0.207
0001,3490,1,10004,4,-38.1014,-18.8614,0.295
0001,3490,2,20004,4,0.4519,-18.8084,0.236
0001,3490,1,10005,5,-30.9567,18.5922,0.131
0001,3490,2,20005,5,1.0762,3.3834,0.044
0001,3490,1,10006,6,-36.4589,-0.5081,0.101
0001,3490,2,20006,6,-1.274,-3.8347,0.094
0001,3490,1,10007,7,-28.2151,-8.4901,0.186
0001,3490,2,20007,7,-8.3349,18.5949,0.226
0001,3490,1,10008,8,-30.8158,10.9405,0.158
0001,3490,2,20008,8,-5.3855,-21.1099,0.272
0001,3490,1,10009,9,-9.0136,-8.8172,0.024
0001,3490,2,20009,9,-15.205,12.3463,0.333
0001,3490,1,10010,10,-3.2605,28.0359,0.208
0001,3490,2,20010,10,-14.1083,-15.1032,0.048
0001,3490,1,10011,11,-16.3574,-6.6949,0.108
0001,3490,2,20011,11,-9.4617,-5.3985,0.36
0001,3493,0,0,0,-7.0695,-8.7985,0.681
0001,3493,1,10001,1,-41.602,-0.3019,0.165
0001,3493,2,20001,1,26.0865,4.4991,0.0
0001,3493,1,10002,2,-41.3396,-8.7712,0.176
0001,3493,2,20002,2,0.8032,-9.42,0.277
0001,3493,1,10003,3,-36.2643,5.1158,0.04
0001,3493,2,20003,3,2.4781,14.5496,0.317
0001,3493,1,10004,4,-38.4923,-19.0654,0.015
0001,3493,2,20004,4,1.7513,-18.4963,0.133
0001,3493,1,10005,5,-30.4942,18.6491,0.103
0001,3493,2,20005,5,2.2889,3.187,0.243
0001,3493,1,10006,6,-36.307,-0.4855,0.005
0001,3493,2,20006,6,-0.3174,-4.3418,0.24
0001,3493,1,10007,7,-26.8367,-8.4011,0.19
0001,3493,2,20007,7,-7.4854,17.392,0.192
0001,3493,1,10008,8,-29.77,11.4702,0.165
0001,3493,2,20008,8,-3.2678,-21.4997,0.29
0001,3493,1,10009,9,-7.6886,-8.716,0.323
0001,3493,2,20009,9,-14.3705,12.7079,0.09
0001,3493,1,10010,10,-2.9589,28.1863,0.013
0001,3493,2,20010,10,-13.6417,-15.3647,0.077
0001,3493,1,10011,11,-15.797,-6.0216,0.138
0001,3493,2,20011,11,-7.6497,-5.9745,0.314
0001,3498,0,0,0,-5.9521,-11.0866,0.424
0001,3498,1,10001,1,-41.3293,-0.3567,0.002
0001,3498,2,20001,1,26.0863,4.4991,0.0
0001,3498,1,10002,2,-39.6994,-9.0268,0.339
0001,3498,2,20002,2,0.2981,-10.0891,0.193
0001,3498,1,10003,3,-35.065,5.3678,0.234
0001,3498,2,20003,3,3.2686,13.2833,0.199
0001,3498,1,10004,4,-36.5741,-19.0448,0.158
0001,3498,2,20004,4,3.3715,-18.3256,0.185
0001,3498,1,10005,5,-28.3506,18.8712,0.153
0001,3498,2,20005,5,3.4725,2.1843,0.059
0001,3498,1,10006,6,-35.2738,-0.3093,0.104
0001,3498,2,20006,6,0.8527,-5.4259,0.167
0001,3498,1,10007,7,-24.5783,-8.119,0.178
0001,3498,2,20007,7,-5.9594,16.0896,0.154
0001,3498,1,10008,8,-28.3829,12.082,0.105
0001,3498,2,20008,8,-0.1242,-21.3254,0.161
0001,3498,1,10009,9,-6.1173,-10.4783,0.337
0001,3498,2,20009,9,-15.8102,14.5917,0.322
0001,3498,1,10010,10,-1.9609,28.1349,0.222
0001,3498,2,20010,10,-12.9047,-15.7277,0.063
0001,3498,1,10011,11,-14.2764,-3.8723,0.288
0001,3498,2,20011,11,-5.4097,-5.412,0.086
0001,3502,0,0,0,-4.4708,-13.6819,0.656
0001,3502,1,10001,1,-41.3265,-0.3574,0.0
0001,3502,2,20001,1,25.1802,2.301,0.197
0001,3502,1,10002,2,-38.0269,-8.9469,0.179
0001,3502,2,20002,2,2.821,-10.9671,0.282
0001,3502,1,10003,3,-33.3494,5.6593,0.198
0001,3502,2,20003,3,4.0618,13.004,0.203
0001,3502,1,10004,4,-34.8395,-18.9663,0.161
0001,3502,2,20004,4,5.911,-19.1041,0.293
0001,3502,1,10005,5,-26.8768,19.0069,0.058
0001,3502,2,20005,5,3.7207,1.9029,0.028
0001,3502,1,10006,6,-34.4596,-0.4029,0.043
0001,3502,2,20006,6,1.5186,-5.897,0.013
0001,3502,1,10007,7,-23.6876,-8.2745,0.16
0001,3502,2,20007,7,-4.025,14.6517,0.222
0001,3502,1,10008,8,-27.3518,12.2761,0.143
